reviewId,bank,text,rating,sentiment,vader_label,bert_label,xgb_pred,roberta_pred
ad05a374-fc7c-4aea-846f-20d1e6b3e1ed,Barclays,"awful app where the UI has inconsistencies all over from displaying your accounts, to paying someone to the ridiculous amount of pages needed for information that other banks all have managed to display in not only a more friendly manner but also it costing pages of paper to print despite the shocking amount of updates that go on during the only time most people will want to use it: the weekend!",1,Negative,Positive,Negative,Negative,Negative
bbd0d84b-b0aa-4e44-b3d9-94bbed82e255,Barclays,quick and easy,5,Positive,Positive,Positive,Positive,Positive
8f505a7f-5743-4bf8-8db0-80532e143963,Barclays,App simple to use and efficient.,5,Positive,Positive,Positive,Positive,Positive
4e35a73e-cadf-473d-8fb7-5f0388a4bb60,Barclays,brilliant 👍,5,Positive,Positive,Positive,Positive,Positive
77794e64-aaae-45e9-8e3e-86af54f3fce4,Barclays,fantastic,5,Positive,Positive,Positive,Positive,Positive
a1484832-ad8a-4d84-abbd-8b9698f66d62,Barclays,Had some initial glitch where the app would not recognize the payees name,4,Positive,Neutral,Negative,Positive,Positive
2d2dc91b-ee8d-4fba-a389-06813691c182,Barclays,Brilliant easy to use and simple to use,5,Positive,Positive,Positive,Positive,Positive
1d73e97f-44fe-4a81-8a10-f60f2a90bbd2,Barclays,Excellent Service,5,Positive,Positive,Positive,Positive,Positive
7d4efb2c-0588-4867-8b9d-2602b0280fea,Barclays,excellent way to check for scams,5,Positive,Neutral,Positive,Positive,Positive
a7a20d38-eae4-4c8d-b035-b90bc803f83f,Barclays,Been fantastic in general,4,Positive,Positive,Positive,Positive,Positive
d5fae18f-a7c6-4cb4-8e8c-02cb239bb6ad,Barclays,"Good service, keep the good work 👏",5,Positive,Positive,Positive,Positive,Positive
b7a23e9d-cbfd-48bf-a575-00d4ad35cc4c,Barclays,"Simple, easy to use. Great that you can pause or cancel card as well as see balance, savings pots and make speedy payments",5,Positive,Positive,Positive,Positive,Positive
34090d5c-34aa-4fd4-bf39-bd587c15dc5f,Barclays,awesome service and faster,5,Positive,Positive,Positive,Positive,Positive
91ea35b4-9e84-4814-aa38-e3ec553d22dd,Barclays,easy to use app. lots of information at my fingertìps,5,Positive,Positive,Positive,Positive,Positive
ac8812b5-2120-4698-8fa0-ae2bdf05ea30,Barclays,Brilliant not encountered any problems yet.,5,Positive,Positive,Positive,Positive,Positive
a77fde44-3a22-46af-b132-949a31b12b2a,Barclays,"love the app, able to do do much more than just online banking, no problems or issues atall.",5,Positive,Positive,Positive,Positive,Positive
d2757dec-a48f-4e5e-95d4-c66b14ba247f,Barclays,Still excellent after many years of use,5,Positive,Positive,Positive,Positive,Positive
d1f49e92-03a4-4e48-909c-0ece20460221,Barclays,easy,4,Positive,Positive,Positive,Positive,Positive
d862441a-9aeb-4421-9b77-f82a65e00349,Barclays,"Transferring money between accounts at anytime of the day or night is very straightforward using security biometrics, withdrawal of cash, ""now that would make the app perfect!""",5,Positive,Positive,Positive,Positive,Positive
bc655515-7dd0-40ff-afce-9e3e694c5bb3,Barclays,"App is brilliant and works well, good for keeping on top of bills, I dont think ive ever been to the bank in years since I have had this barclays app and cheques clear in minutes. The App tells you as well that your balance is under 20 pounds.",5,Positive,Positive,Positive,Positive,Positive
b523dc31-8935-47fd-a0d7-9f41c1ddcc9d,Barclays,An exciting experience of banking with a high street banking institution/ commercial entity with a sense of improving the goodwill established over the years.,5,Positive,Positive,Positive,Positive,Positive
45f5e16f-c73b-43ba-b943-434e7680c720,Barclays,unable to print payment transaction,1,Negative,Neutral,Negative,Negative,Negative
0ddfb099-ee31-4bb8-9b04-b48dce3d651d,Barclays,"new account, holding my money hostage for days (apparently for my security) before I'm able to access it or pay/transfer. Have had to make alternative arrangements for my mortgage payment - so much for my security, very very bad start to my banking switch.",1,Negative,Negative,Negative,Negative,Negative
4c565c47-c49f-4631-8eb0-59f3db39c98c,Barclays,"wont let me get past the registration stage. I complete it, click next and it just takes me right back to the start everytime",1,Negative,Neutral,Negative,Negative,Negative
9f8ede55-00a9-4eff-bf54-935f6ec49ac6,Barclays,It is very convenient and easy to use.,5,Positive,Positive,Positive,Positive,Positive
0f9974d9-4e88-4899-b90e-37d5ed100fb0,Barclays,No problem excelent setvice,5,Positive,Negative,Positive,Positive,Positive
5432a273-3e32-4c64-91e1-cb4593f22dd1,Barclays,i got very good experience with Barclays,5,Positive,Positive,Positive,Positive,Positive
10c6a30f-1811-4702-a305-98ca7f545cef,Barclays,now I know how to use it I find it's useful,5,Positive,Positive,Positive,Positive,Positive
49d9d965-045e-45b9-b1a8-4746da2bef28,Barclays,Fast and efficient,5,Positive,Positive,Positive,Positive,Positive
10adfa51-3820-48ab-9ed7-1518fbbdfe91,Barclays,good Basic banking app,5,Positive,Positive,Positive,Positive,Positive
681e1c2c-65ed-4030-aa4e-725f8f4bf797,Barclays,Best Digital Platform from one of the biggest banks!,5,Positive,Positive,Positive,Positive,Positive
9b88c9fb-460d-43ac-8f06-3a4dad306d99,Barclays,it's been a very easy and quick way to manage your payments etc,5,Positive,Positive,Positive,Positive,Positive
703ca945-6a65-4d4c-a220-4a6edfb92063,Barclays,easy to do,4,Positive,Positive,Positive,Positive,Positive
e60bf6b2-8cdb-418a-8c6a-73104198746b,Barclays,"Great app. So easy and secure to use. Love all the features and allows me to control my banking , card limits etc. Quickest transfers. always helpful friendly staff. regular updates.. had no issues ever.",5,Positive,Positive,Positive,Positive,Positive
807fa7cc-bbf1-4773-893e-a8f8e5845be6,Barclays,much easier too use..,5,Positive,Positive,Positive,Positive,Positive
358eb899-abff-4728-b01a-330a566780aa,Barclays,Brilliant. You can do just about anything with mobile banking on the spot. It Certainly helps as you can check anytime what's coming and going from your account.,5,Positive,Positive,Positive,Positive,Positive
0b3bc68a-8e3c-4dfb-86e4-9c0159db246d,Barclays,Perfect,5,Positive,Positive,Positive,Positive,Positive
6c3826e0-9895-4789-9461-9d4869e1a9ba,Barclays,exceptional,5,Positive,Neutral,Positive,Positive,Positive
55cfd695-ef1d-4be5-a0e6-b4d079829936,Barclays,Easy to use,5,Positive,Positive,Positive,Positive,Positive
e67a1350-c4db-4f00-a623-0ad3bbfbb2af,Barclays,easy to use,5,Positive,Positive,Positive,Positive,Positive
ecd33978-7b23-4660-a558-99dc3f9fcee6,Barclays,"secure,easy to use,can access and manage my account 24/7",5,Positive,Neutral,Positive,Positive,Positive
01241eab-36c5-4968-8aa1-9ec486332596,Barclays,quick and easy to navigate very pleased with the app,5,Positive,Positive,Positive,Positive,Positive
879e7abd-c7bb-4acb-88ac-e234cf8d8311,Barclays,"clean interface, simple to use and does everything I need. I've ordered replacement cards, authorised payments, paid in physical cheques, transferred funds between accounts and even created accounts with no issues at all. Notifications also keep me updated with bank changes. Great app, if you are a Barclays customer you need this.",5,Positive,Positive,Positive,Positive,Positive
d56df5dd-60d6-4408-ad98-2b8f6d0d1f56,Barclays,"so easy to use for day to day banking, checking out different means of savings accounts, shares, ISA's and straight forward to make contact with a human if needed",5,Positive,Positive,Positive,Positive,Positive
f3568581-6d79-4edf-8185-34ea87f23800,Barclays,shame it won't give payment notifications,2,Negative,Negative,Negative,Positive,Negative
25a92394-9a20-44b2-b211-dfc667cf2c98,Barclays,Excellent and so user friendly,5,Positive,Positive,Positive,Positive,Positive
eb747ca4-de51-4567-b090-a65e84954373,Barclays,"What the heck is going on with Barclays online banking right now? I keep trying to pay my Barclaycard bill, but the App just says I 'can't do that right now' - I then try doing it through the website portal, it says I have to use a debit card, so I enter my debit card details and the site just goes to a blank page! Is this how Barclays/Barclaycard intends to make money now, by preventing customers from paying their credit card bills?! If you're thinking of installing: AVOID!!!",1,Negative,Negative,Negative,Negative,Negative
3f143aea-576d-4ec4-9eea-73af37699c05,Barclays,very convenient and easy to use .,5,Positive,Positive,Positive,Positive,Positive
d2028e32-7d64-4dbd-9ea4-55703dda3f81,Barclays,fantastic,5,Positive,Positive,Positive,Positive,Positive
8e3f674d-6502-473f-865a-4b5f2e970316,Barclays,excellent,5,Positive,Positive,Positive,Positive,Positive
3c845fb8-d9f2-4e4c-bb9d-c5ddc538c2c6,Barclays,fantastic,5,Positive,Positive,Positive,Positive,Positive
dd703f1c-b0db-4873-a49e-83e8d29de1ad,Barclays,Easy and very simple to use and you will never need admin or help to access because I applied when I was on the bus and the next day my bank card arrived,5,Positive,Positive,Positive,Positive,Positive
8e005f85-1c93-42e8-9102-07eed53bd928,Barclays,"brilliant service, thanks",5,Positive,Positive,Positive,Positive,Positive
2d3080a4-a9b1-42ac-947b-d87330d6d2e1,Barclays,very easy to use. everything you require on this app.,5,Positive,Positive,Positive,Positive,Positive
d61255c9-f18b-4097-8af2-065644986bb7,Barclays,the app is so simple to use and helpful,5,Positive,Positive,Positive,Positive,Positive
0bad9973-b7cb-4366-b14d-a0608881e36a,Barclays,"Can't access my profile. Have spoken to customer service multiple times and been in branch. No joy. I use for business banking. If I had my time again, I'd choose a different bank.",2,Negative,Positive,Negative,Negative,Negative
418194e6-1883-45c7-a1c2-b5c242bc79c8,Barclays,This app is easy to use and hardly any errors.,5,Positive,Positive,Positive,Positive,Positive
a10a92de-8788-4235-92c6-780f63800ff0,Barclays,Easy to make payments and keep track of your money and to make transfer of money,5,Positive,Positive,Neutral,Positive,Positive
66ca0eda-a982-4528-9ff8-5235a5ec0b46,Barclays,unable to pay the bill. keeps asking me to download the new version. already done this,1,Negative,Negative,Negative,Negative,Negative
1bd64430-0ac8-45ed-b478-b4e59163b54d,Barclays,easy to use and secure,5,Positive,Positive,Positive,Positive,Positive
f3da307d-c145-475d-9186-9446ff351aa3,Barclays,simple,5,Positive,Neutral,Neutral,Positive,Positive
a829d29e-b6e8-44f6-b036-8daba4d5a497,Barclays,fast and reliable banking,5,Positive,Neutral,Positive,Positive,Positive
37a7963c-498a-4aba-a635-61de2e26061e,Barclays,very easy to understand and follow.,5,Positive,Positive,Positive,Positive,Positive
9f0d6699-1ed7-4166-9a67-710df7466cbf,Barclays,Very quick and easy to use. I get an immediate notification of payments which is very useful. I haven't managed to find many places where you can tap your phone to make a payment. Continues to meet my requirements without problems.,5,Positive,Positive,Positive,Positive,Positive
421634e7-33fe-45ac-981a-72bdf9ae8221,Barclays,"Barclays App Is The Best Way To Check Your Balance And What Other Things That Are Available At Your Statements Online, Well Done Barclays",5,Positive,Positive,Positive,Positive,Positive
7ffd93e1-5ed8-408b-b7f3-b5da104d98de,Barclays,Best of the best from A-Z,5,Positive,Positive,Positive,Positive,Positive
75cd7e12-bc84-4035-ae78-fe2c22dd1a1b,Barclays,does not have enough options to search in / out etc. no straight forward to navigate around.,3,Neutral,Negative,Negative,Positive,Negative
8a0659d3-fed3-4f91-8951-c1db341830e0,Barclays,not happy with services.,1,Negative,Negative,Negative,Positive,Negative
e9e1e609-0128-46a4-8216-61c105c719e3,Barclays,no problems at all with this service.,5,Positive,Negative,Positive,Positive,Positive
d34458b5-6411-447e-ba72-a7f8efd211c7,Barclays,"it's good I am happy, every thing easy. thanks",4,Positive,Positive,Positive,Positive,Positive
e95cacf4-31ce-4740-ad1c-45ec410a30d1,Barclays,very easy to use and manage my Money,4,Positive,Positive,Positive,Positive,Positive
de72f6b8-43ac-4c51-b899-49d2a82cc70c,Barclays,fantastic,5,Positive,Positive,Positive,Positive,Positive
a65f4364-5611-40d8-aaf9-6507c96009bf,Barclays,it's on point they leave nothing to chance it's prevention Barclays deal with. care and consideration for vulnerable members . thankyou everyone be safe mar of Bedford branch msnager Lisa is so amazing,5,Positive,Positive,Positive,Positive,Positive
5bf6c161-15f1-4b14-bfaf-3546dec66ae1,Barclays,useless when you need help from customer support,3,Neutral,Positive,Negative,Negative,Negative
60eba404-44ee-4351-ab85-1b554f314136,Barclays,very good service 👏,5,Positive,Positive,Positive,Positive,Positive
d09508b5-c2f4-483e-a11a-f11da2339013,Barclays,Excellent,5,Positive,Positive,Positive,Positive,Positive
b21a3319-3e90-4e11-b73d-4f7ad1b3501d,Barclays,Brilliant app easy to use,5,Positive,Positive,Positive,Positive,Positive
8f274eaa-66bf-4b5d-8bee-06107d69baf3,Barclays,Save my time .best app rocking,5,Positive,Positive,Positive,Positive,Positive
33d9716f-ec86-4c92-939e-1c32d2f06287,Barclays,"EDIT AFTER REPLY: The app is already set to the maximum time but it is still too short, especially if I have to check/confirm the payment amounts due on a different app. Each time I come back to Barclays I still have to login again. You could follow the HSBC App's principles which works much better and gives more time to check on other apps. ORIGINAL REVIEW: logs out far too soon and asks for code rather than biometrics far too often",2,Negative,Positive,Negative,Negative,Negative
6df23abf-e6c5-422b-8bfb-0d06fb4b205f,Barclays,versatile. does all you could want,5,Positive,Positive,Positive,Positive,Positive
98d2911c-fddb-4f69-a9d2-ad657db325ff,Barclays,Easy to use.,5,Positive,Positive,Positive,Positive,Positive
6e51acee-5371-4c64-ab27-968a70568736,Barclays,"Easy to use security seems ok not had any problems, everything is easy to do it's a lot easier to check account and transfer money or pay a bill it's so much easier than going to the bank. plus you know if moneys been taken out because it texts you, if you want to freeze account you can from app",5,Positive,Positive,Positive,Positive,Positive
b3dc74ff-8656-45b0-b166-6ad6afd64146,Barclays,deleted payees still appear in the saved payee list.,3,Neutral,Positive,Neutral,Positive,Neutral
f4f7c9c9-167f-492d-a42c-9f695c46d941,Barclays,nice an easy to used excellent service,5,Positive,Positive,Positive,Positive,Positive
f2a49d03-6812-4a0e-bafe-506d6a128446,Barclays,"Ms Estella, app is great way of being in control of my account wherever and whenever I want.",4,Positive,Positive,Positive,Positive,Positive
f78daa3d-1a36-4931-9e5c-dbf5492dc567,Barclays,As good as any app gets..,5,Positive,Positive,Positive,Positive,Positive
42fa6b09-1d47-4010-9333-246d981e0575,Barclays,easy to transfer,5,Positive,Positive,Positive,Positive,Positive
0c5f2b4a-52d0-4cad-99f6-5e42e94ec55a,Barclays,its user friendly good easy to use .,5,Positive,Positive,Positive,Positive,Positive
1fa1ad34-f856-4b5a-8f64-b7d383693b15,Barclays,"I've been with Barclays for more than ten years and operating online banking for more than ten years. I've enjoyed the excellent services I've received over the years and would recommend Barclays Bank to anybody, particularly the over 60s who may be scared of online banking, feel at home.",5,Positive,Positive,Positive,Positive,Positive
81d89b07-d7d5-4922-b106-152d31a5bffb,Barclays,easy to use even for me at my age.,5,Positive,Positive,Positive,Positive,Positive
ed6f781a-110a-4c33-b410-f416839ac232,Barclays,Too many faults going on 😡 and ya customer service néed too speak customers with bit respect just restall app push notifications doesn't work ??,1,Negative,Neutral,Negative,Positive,Negative
7ae9452a-3849-468c-bf08-2314088b8da3,Barclays,fast transaction,5,Positive,Neutral,Positive,Positive,Positive
ffef1e90-9327-4664-b9d8-f909e791cffd,Barclays,Perfect and big free,5,Positive,Positive,Positive,Positive,Positive
5030f6db-21de-469c-89ce-d3f9d25e9262,Barclays,Excellent. Never have any problems. The app is easy to use and navigate. Rarely down and very quick for payments and transfers within seconds.,5,Positive,Positive,Positive,Positive,Positive
aea12b49-d958-4f0f-9d81-7b5705df4a8c,Barclays,Very good application with very good banking services.,5,Positive,Positive,Positive,Positive,Positive
495e57c8-6843-48a5-aeea-d917f384b98d,Barclays,great app very easy to use,5,Positive,Positive,Positive,Positive,Positive
439d8e15-0820-42cd-8127-068abc095624,Barclays,very easy to use,5,Positive,Positive,Positive,Positive,Positive
1abd5ddb-2939-4bc8-b49b-abe4a5fbd7fc,Barclays,Poor availability,4,Positive,Negative,Negative,Negative,Negative
c270bc84-78a2-49de-a435-ca37d57d6400,Barclays,"Fast, easy and convenient",5,Positive,Positive,Positive,Positive,Positive
950c71ca-2beb-4e99-ac9e-b12043e4dad1,Barclays,the app doesn't alway start,1,Negative,Neutral,Negative,Positive,Negative
ee025ad9-23f1-404d-9c96-1b81ae33188f,Barclays,Quick and easy to use,5,Positive,Positive,Positive,Positive,Positive
51059360-3d0c-4842-b8a2-926052940ba0,Barclays,old fashioned app and services and always low interest rates,1,Negative,Positive,Neutral,Positive,Negative
645154bb-5f01-4204-9b2c-614cecc62d99,Barclays,Easy to use to pay bills or transfer money.,5,Positive,Positive,Positive,Positive,Positive
5f777930-0b2c-4ca6-a052-d88567d2b7ab,Barclays,The best,5,Positive,Positive,Positive,Positive,Positive
89fe5dbc-e6c1-4523-b1ff-a65b1391d851,Barclays,very easy to use,5,Positive,Positive,Positive,Positive,Positive
f269c02b-1a47-41e3-a516-4ca967f4a45e,Barclays,the most user friendly banking app I have ever used.,5,Positive,Positive,Positive,Positive,Positive
3de0a993-d334-44d0-9fb0-3deb7468ae8d,Barclays,Good app loads immediately apart from when maintenance is being done. Good upto date for spam and other online threats x,5,Positive,Positive,Positive,Positive,Positive
ddfa9fa6-91e6-4b78-b121-970079ccb35d,Barclays,The app lets me gamble but blocks me from buying crypto currency . Thats an infringement of my rights to earn money. In the past Barclays have been good to me and I do recomend them as a bank but taking away my ability to trade is wrong.,2,Negative,Negative,Negative,Negative,Negative
d8b3452c-ef2d-477b-b3d5-5b7991e772e4,Barclays,Control everything from one app including investments.,5,Positive,Neutral,Neutral,Positive,Positive
cf5f2291-df43-447e-83db-e44517b14d0c,Barclays,good easy and quick to use. security is favourable to card cloners,4,Positive,Positive,Positive,Positive,Positive
14bb759e-dcf7-4a86-a376-77cc15559bf3,Barclays,"Excellent, efficient",5,Positive,Positive,Positive,Positive,Positive
36f06a7a-93c1-4263-8248-febfc25945fb,Barclays,easy and secured,5,Positive,Positive,Positive,Positive,Positive
770e57e4-81fb-46b3-8ee8-a50bda1010b8,Barclays,Efficient and reliable service,5,Positive,Positive,Positive,Positive,Positive
c8739f57-90fa-4837-a6e9-19b66d203477,Barclays,"the app will no longer open on my phone, I have even tried uninstalling and re installing it, what is going on?",1,Negative,Negative,Negative,Negative,Negative
190630b3-70c6-4c84-a08f-bc58e7ad3bf9,Barclays,Pleased you have made the steps for payment & transfer clear as I was very hesitant to use paying our bills I'm this way.,5,Positive,Positive,Positive,Positive,Positive
96de1b02-f650-4d31-8e26-2bdf7093aa37,Barclays,Easy to track your finances and payments 24/7.,5,Positive,Positive,Neutral,Positive,Positive
4fecc584-278b-44d9-b296-9fec18adf6f8,Barclays,Don't know what I did without it. Makes budgeting much easier and if I'm unsure of any new banking apps I make an appointment to speak to one of the Barclay's team who have been very helpful can't fault them,5,Positive,Positive,Positive,Positive,Positive
adbbe896-b25e-4c53-8999-3edc38b30395,Barclays,it just makes managing money so much easier.,5,Positive,Positive,Positive,Positive,Positive
52e10238-0879-45b1-89e2-e431626b834b,Barclays,Brilliant and the best,5,Positive,Positive,Positive,Positive,Positive
c72e205a-ed72-4981-b446-339a68cd5d8a,Barclays,Great app does what it says,5,Positive,Positive,Positive,Positive,Positive
50c832b4-e9af-4055-af54-2e9389ec3874,Barclays,"Works perfectly, without any issues",5,Positive,Positive,Positive,Positive,Positive
914436fe-5767-4e6e-97be-d087e1f10776,Barclays,the worst app ever. always a problem with this app. also the features never worked. always says I should try again later but later never comes,1,Negative,Negative,Negative,Negative,Negative
14ff45ab-2578-4852-a183-494ac4e91ebf,Barclays,the app is an essential part of my financial planning. not sure how I coped before I got it.,5,Positive,Negative,Neutral,Positive,Positive
b255d3e4-b4c4-4d18-81fd-0dcca4e58bb7,Barclays,Excellent!,5,Positive,Positive,Positive,Positive,Positive
a9d819eb-7d93-4b45-b84b-0b10cf80afb0,Barclays,straight forward,5,Positive,Positive,Neutral,Positive,Positive
b0a28cef-f552-46b0-81de-e4e4a4a7a061,Barclays,very successful. payments easy.,5,Positive,Positive,Positive,Positive,Positive
5fb2ef7b-d9cf-416d-adee-33479ee9f697,Barclays,I want the money im owed you swindled me that -should be a + and you owe me my wages,5,Positive,Positive,Negative,Positive,Negative
d84a96f9-2acb-4fc2-865b-0c536cc6883a,Barclays,nice simple and straightforward,5,Positive,Positive,Positive,Positive,Positive
d1fada22-0672-499a-b923-2416bfac6d0a,Barclays,Really good and easy to use9,5,Positive,Positive,Positive,Positive,Positive
e8739454-bd4b-4638-ba4d-5dd8b7633849,Barclays,Good easy to use. Could be better when scrolling through transactions. Would be nice to group transactions by payee to see where money is being spent,4,Positive,Positive,Positive,Positive,Positive
4ef17289-947e-4513-9d3a-c845f342961c,Barclays,"very good.i Know what the payment was for, (husbands headstone)but found it very reassuring that you wanted confirmation that I knew what it was for.",5,Positive,Positive,Positive,Positive,Positive
0a355fcc-606c-4c40-8e0f-bc2e86ed7106,Barclays,The best way to bank. So easy to use. Security first-class. Still a brilliant way to bank Feb 2026,5,Positive,Positive,Positive,Positive,Positive
d756298c-c58b-4b16-819f-c8ff8e836de4,Barclays,"Good, but I still need help from a human.",4,Positive,Positive,Neutral,Positive,Positive
0633e7aa-ee80-4de6-8df6-f3ec17e4eefe,Barclays,"Quick, simple to understand and easy process. My only gripe is the transaction wording on who's been paid. I had one transaction that was Sodexo Catering. I hadn't got a clue what this payment was for. It turns out to be a sandwich and a drink I had bought in my local hospital cafe. This description is too vague. I think it would be helpful to see a total cost displayed of my direct debits per month.",5,Positive,Positive,Negative,Positive,Positive
60c36f2f-8ae6-4746-bc43-473eace61e38,Barclays,excellent service,5,Positive,Positive,Positive,Positive,Positive
1a6ebf2b-1473-4c35-add4-0e0cbebfb2f5,Barclays,works perfectly,5,Positive,Positive,Positive,Positive,Positive
2bcf9ff3-b076-44b1-89aa-031d09cf6aac,Barclays,find it generally easy to use plus very secure.,5,Positive,Positive,Positive,Positive,Positive
e18c7824-66af-4964-bd29-0de6fde94f04,Barclays,"Excellent App, very intuitive, reliable and secure. Update! This app used to be so reliable. Now it has all kinds of bugs. Really frustrating Barclays, get it sorted. Update: App back to working as it should. Update: Still working well - very little downtime and a strong sense of security when using it. I noticed the cheque scanning has been improved and now works very well. Update: Still working weĺl - I have just added a Barclaycard link to the App and it works well.",5,Positive,Positive,Positive,Positive,Positive
57cddfb3-f6a2-4e99-b962-5609e956c9ec,Barclays,good service,5,Positive,Positive,Positive,Positive,Positive
29aaed23-710b-4d06-950a-79a8bab67bc7,Barclays,easy to use,5,Positive,Positive,Positive,Positive,Positive
c919cfec-53c0-448e-a8fa-ce55be57862e,Barclays,easy,4,Positive,Positive,Positive,Positive,Positive
75b00dd2-8bc3-4a97-8dfa-afbd84a8f97d,Barclays,"very detailed ,but very secure",5,Positive,Positive,Positive,Positive,Positive
7ea99209-62f3-43fd-9cd0-e4c68394b190,Barclays,Great support from Cristine,5,Positive,Positive,Positive,Positive,Positive
c5d28541-f654-49cb-a2aa-a8fdefe7c66f,Barclays,Great one. I love the mobile banking app. Keep doing well Barclays 🏦 nice,5,Positive,Positive,Positive,Positive,Positive
670da224-c8bc-4c1c-b201-6591c6ac7968,Barclays,"great banking app, easy to use. trusted and safe",5,Positive,Positive,Positive,Positive,Positive
b0e2ca5a-1117-47fc-8614-82edad3b2d41,Barclays,Very easy to manage if I have had a problem iv always phoned barclays and spoken to very professional people. iv rang Barclays recently and the the staff are always so helpful.,5,Positive,Positive,Positive,Positive,Positive
8040340b-01ec-47b3-8bac-7f62043e1f74,Barclays,"easy to use,quick, always kept informed of any problems on the website.",5,Positive,Positive,Positive,Positive,Positive
9086cbe5-a2db-4939-9616-33748c606ddd,Barclays,"Never had a problem with the app, easy to use!",5,Positive,Positive,Positive,Positive,Positive
aed580a4-0290-4d2c-bb48-5519f635e54b,Barclays,Good app that is simple to use.,5,Positive,Positive,Positive,Positive,Positive
906ada63-c708-47f0-b672-dcaae38a1f8a,Barclays,excellent,5,Positive,Positive,Positive,Positive,Positive
6ec0d6a3-3b3f-4477-a6d4-490bec412def,Barclays,fantastic thanks,5,Positive,Positive,Positive,Positive,Positive
5e96a43c-159f-47c8-9007-765a34fb9543,Barclays,excellent still excellent,5,Positive,Positive,Positive,Positive,Positive
d4c27531-21b1-4a3f-a242-2382e2340701,Barclays,shambolic customer service where call handlers are rude and ignorant to your issue and repeatedly read the same line from their script. One star is generous.,1,Negative,Negative,Negative,Positive,Negative
b8f1052f-e130-40df-bd52-58aa6181d67d,Barclays,great app and a good joining bonus too.,5,Positive,Positive,Positive,Positive,Positive
0682c2cb-ea0a-4bba-9bb6-84442506c961,Barclays,"easy to use, pay, transfer and manage accounts",5,Positive,Positive,Positive,Positive,Positive
61690d96-c0a8-45b8-9dc4-0ef0c780d346,Barclays,it is working very smoothly.,5,Positive,Neutral,Positive,Negative,Positive
8d18de22-c8c9-4f1b-ac0f-6d81662af236,Barclays,"your service from the person who I spoke to was excellent and put my mind at ease,wish I could remember his name Patricia.",5,Positive,Positive,Positive,Positive,Positive
6f3504e8-8514-434a-9b98-872668fe604e,Barclays,Very easy and quick to use. No fuss and plenty of anti scam checks,5,Positive,Negative,Positive,Positive,Positive
79c2ec40-01b0-4ac0-9507-7e9fcea1d11a,Barclays,very easy to use and fast,5,Positive,Positive,Positive,Positive,Positive
56e48fb5-5e78-4aa5-8bbe-47766bc8be06,Barclays,exceptional,5,Positive,Neutral,Positive,Positive,Positive
018a332f-a4b0-402e-b9d3-c5c306389294,Barclays,no issues very fast,5,Positive,Negative,Positive,Positive,Positive
eb7d183c-e275-43ae-bd67-98b8d553e834,Barclays,Great app. Simple and straightforward! 👍,5,Positive,Positive,Positive,Positive,Positive
5ca2856b-f750-4c78-8f9d-3a145eb846d4,Barclays,easy and safe to use,5,Positive,Positive,Positive,Positive,Positive
3604ea96-f985-4ebf-a38d-9ba87689dc54,Barclays,"Easy to use, quick service.",5,Positive,Positive,Positive,Positive,Positive
ba42bdac-1ec5-43da-bea3-7d3b4174c732,Barclays,great app for money management,5,Positive,Positive,Positive,Positive,Positive
d3bd723e-4b25-468b-813f-b39ed703bf0c,Barclays,good application and keep getting more new stuff,5,Positive,Positive,Positive,Positive,Positive
8827061d-5fd7-4755-bf27-bde5e1db9402,Barclays,Best banking app. Security is very tight,5,Positive,Positive,Positive,Positive,Positive
24cbb178-c44b-42a6-bfbd-55cc7d6413d7,Barclays,always reliable and safe great app,5,Positive,Positive,Positive,Positive,Positive
ea2acf8f-61e6-4f36-a13d-c544b12364a1,Barclays,Easy to transfer money and pay bills etc.,5,Positive,Positive,Neutral,Positive,Positive
a27152b4-ed29-48e5-b9fe-549baa2cbe7f,Barclays,Great app. Wouldn't want to be without it.,5,Positive,Positive,Positive,Positive,Positive
bca08542-f20c-4207-bdb2-edc1bc4d9e07,Barclays,"All I need from everyday banking, perfect",5,Positive,Positive,Positive,Positive,Positive
82405672-61a6-48b4-9a5b-1ac38a117828,Barclays,simple to use,5,Positive,Neutral,Neutral,Positive,Positive
b534b7f9-6db2-47dc-b9a6-18811913acd2,Barclays,"trying to log in online is a joke. When i ask to log in my mobile app it just says we will send a notification, that does not happen. Barclays fails AGAIN",1,Negative,Positive,Negative,Negative,Negative
d7329db7-6c02-4b90-a00b-460a9be81813,Barclays,very helpful,5,Positive,Positive,Positive,Positive,Positive
bc779289-92ef-41fb-bf52-e43afe7f9168,Barclays,please support compatibility with GrapheneOS.,1,Negative,Positive,Neutral,Positive,Positive
e7fdcfc1-b2d5-4c4d-9991-f2a6581637ca,Barclays,Really useful App And secure 🔐,5,Positive,Positive,Positive,Positive,Positive
785d613a-4a8c-415d-ab05-ed477121c76b,Barclays,Spot on.,5,Positive,Neutral,Positive,Positive,Positive
62afbe74-2578-479f-8882-6aed096f005a,Barclays,Made life much easier,5,Positive,Positive,Positive,Positive,Positive
aa228209-0e9a-4501-ab16-045d3d64a48f,Barclays,good experience i have paid a bill but barclays look at everything to make sure it is going to the right person,5,Positive,Positive,Positive,Positive,Positive
917107ef-f52c-4abe-928b-f5cbc1f5195f,Barclays,easy peasy,5,Positive,Positive,Positive,Positive,Positive
7bffe5f6-cb84-47f8-8fc1-6214be8726d8,Barclays,Easy to use and straight forward app ⭐⭐⭐⭐⭐ 💯 👍👍,5,Positive,Positive,Positive,Positive,Positive
